tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
120655,AppleSupport,False,Thu Nov 23 23:12:50 +0000 2017,@142826 We'd like to help with your battery life. Send us a DM with more details and we'll go from there. https://t.co/GDrqU22YpT,"120656,120657",120658
1748023,526940,True,Tue Nov 07 17:50:57 +0000 2017,@AppleSupport nTHANKS MAN,1748025,1748022
2287759,AppleSupport,False,Sun Nov 12 02:43:51 +0000 2017,@664684 Please tell us more about what issues you're encountering. We'd love to help get them resolved.,2287760,2287761
1412860,448324,True,Mon Oct 16 17:57:55 +0000 2017,"@AppleSupport - happens to all contacts 
- there is no sound while trying to connect
- phone then connects and starts timing call but still no sound",1412861,1412859
592271,260167,True,Sun Dec 03 18:26:03 +0000 2017,"@AppleSupport I tried restarting the finder, logout and login … but not restart. I did it now, and the problem is solved. I should have tried it in the first place… thanks and sorry for this",592272,592270
352836,AppleSupport,False,Sun Oct 08 13:23:57 +0000 2017,"@199885 Thanks for reaching out! We've received your DM, and we'll continue working with you there. https://t.co/GDrqU22YpT",,352837
1998468,AppleSupport,False,Fri Nov 03 19:43:24 +0000 2017,@590904 We want to help you on this. Send us a DM with your iOS version. You can find it here: Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,,1998469
1566907,483610,True,Sat Nov 04 07:39:46 +0000 2017,@AppleSupport @115858 what’s up with this( I️ )when I’m actually want this (I) . Come on get your updates right,1566906,
1413818,AppleSupport,False,Thu Nov 02 01:53:00 +0000 2017,@448567 We'll do everything we can to assist. DM us and we'll continue from there. https://t.co/GDrqU22YpT,,1413819
2296248,AppleSupport,False,Sun Nov 12 21:19:49 +0000 2017,@666690 We're here to help. Send us a DM with the version of iOS you're currently on and we'll go from there. https://t.co/GDrqU22YpT,,2296249
708636,289405,True,Tue Oct 10 02:53:49 +0000 2017,It's really fun when your iMessages crash so you can't read or respond to your friends and family. @AppleSupport,708635,
1005288,AppleSupport,False,Sat Oct 14 13:15:00 +0000 2017,@357944 We'd like to look into this with you. Let's hop in DM. We'll continue there. Click here: https://t.co/GDrqU22YpT,,1005289
459558,224174,True,Fri Dec 01 01:24:15 +0000 2017,@AppleSupport hi I’m having a problem with FaceTime it keeps hanging up for no reason,459556,
1572261,AppleSupport,False,Sat Nov 04 18:48:00 +0000 2017,@484682 Got it. Thank you for keeping us updated. Let us know if this article helps: https://t.co/sDSg93LaFu,,1572259
2850908,AppleSupport,False,Mon Nov 27 19:16:31 +0000 2017,@792312 Sounds good! We look forward to hearing from you.,,2850909
1573762,AppleSupport,False,Sat Nov 04 14:16:33 +0000 2017,@485052 Thank you for reaching out for support. We'd like to lend a hand. Let us know if this article helps: https://t.co/sDSg942Lx2,1573763,1573764
55922,128685,True,Thu Nov 23 00:20:40 +0000 2017,"@AppleSupport iPhone 8 and the original mode , i was able to take pictures like this and now they turn out like https://t.co/UK9xWNXdQ4",55921,55923
991139,AppleSupport,False,Sun Oct 22 18:20:00 +0000 2017,@354777 We'd like to take a closer look into this with you. Send us a DM and we can start there. https://t.co/GDrqU22YpT,,991137
2057765,608586,True,Sat Oct 07 00:32:42 +0000 2017,@AppleSupport @608585 I just switched to the Note 8 and I love it!!,,2057764
2731434,765713,True,Sun Nov 26 23:46:21 +0000 2017,@AppleSupport * able,,2731431
1734426,AppleSupport,False,Tue Nov 07 13:37:36 +0000 2017,@523761 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,1734427
2000578,591545,True,Thu Nov 02 22:51:53 +0000 2017,@AppleSupport can y’all explain to me why I️ have question marks in boxes? what the hell is this I️,2000577,
1757881,AppleSupport,False,Tue Nov 07 21:10:01 +0000 2017,"@511095 So that we can take a deeper look, feel free to DM us and we'll go from there: https://t.co/GDrqU22YpT",,1757878
1851050,AppleSupport,False,Wed Oct 18 23:14:30 +0000 2017,"@554087 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",,1851051
222955,169248,True,Thu Oct 05 03:07:33 +0000 2017,@AppleSupport so been tryin to update my 6s+ to 11.0.2 &amp; it’s stuck on this (since about 4pm central time today) Help! Please. https://t.co/clxvNRN1yB,222953,
1751419,AppleSupport,False,Tue Nov 07 18:25:00 +0000 2017,@527700 We're here to help. What kind of iPhone are you using &amp; what iOS version are you running?,1751420,1751421
2072289,AppleSupport,False,Sat Nov 25 14:30:33 +0000 2017,@612919 Hello. This is certainly not the experience we want you to have. You're in great hands for support. Let's look into this together. Please DM us which device and OS version you have to continue. https://t.co/GDrqU22YpT,,2072290
2212916,AppleSupport,False,Fri Nov 10 04:50:00 +0000 2017,@646735 Glad to help out. Have a good week ahead!,,2212917
2095800,AppleSupport,False,Sat Nov 04 04:34:28 +0000 2017,@619164 Hi. We are here to help. What device are you using? Let us know in DM. Thanks. https://t.co/GDrqU22YpT,,2095801
681992,AppleSupport,False,Wed Nov 08 13:44:28 +0000 2017,@282753 Okay. Let's look into this together. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,,681993
716497,291486,True,Fri Oct 06 04:09:20 +0000 2017,"@AppleSupport Hello, I’m having an issue with my iPhone where my caller ID keeps showing up even though I turn it off, any help?",716496,
553634,249137,True,Sat Dec 02 16:04:18 +0000 2017,@AppleSupport hiya had a txt today saying my Apple ID expires today and to click on a link...is this legit 🤔,553633,
361429,201591,True,Sun Oct 08 08:18:21 +0000 2017,@AppleSupport Same thing happens unfortunately! :(,361428,361430
2633165,382173,True,Fri Nov 17 19:29:57 +0000 2017,@AppleSupport Debris after a month? Seems unlikely.. now I’m using my old charger &amp; it’s working fine,2633167,2633164
652239,AppleSupport,False,Tue Oct 10 18:21:00 +0000 2017,@275094 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,652240,652241
2347584,678684,True,Mon Nov 13 16:52:14 +0000 2017,@AppleSupport And I am really disappointed with the performance,,2347583
2241178,AppleSupport,False,Fri Nov 10 21:28:20 +0000 2017,@653433 If you're running into an issue with your iPhone we'd love to hear about it. You can reach us in DM using the link below. https://t.co/GDrqU22YpT,,2241179
1837777,550918,True,Wed Oct 18 17:32:11 +0000 2017,@AppleSupport my iPhone keeps freezing with this last update every time when I open @126 I have to restart my iPhone 7plus which is annoying,1837775,
699604,AppleSupport,False,Thu Nov 23 16:07:30 +0000 2017,@286903 We know how important Wi-Fi is. We'd like to look into this with you. Meet us in DM here: https://t.co/GDrqU22YpT,,699605
2565676,727894,True,Thu Nov 16 18:15:28 +0000 2017,@AppleSupport why are more and more of the songs in my music library getting greyed out? I'm carrying around a second phone just to be able to listen to my music library,2565674,
2118402,624319,True,Fri Nov 10 08:50:11 +0000 2017,@AppleSupport Yes..!,2118404,2118401
1605597,492526,True,Sat Nov 04 22:18:15 +0000 2017,Apple need to fix this “ I️ “ ASAP @AppleSupport,1605596,
260464,AppleSupport,False,Thu Oct 05 21:01:42 +0000 2017,"@177979 We want you to be able to use Safari, we'll do all we can to help. To start, let's connect via DM here: https://t.co/GDrqU22YpT",,260465
2241914,AppleSupport,False,Fri Nov 10 19:53:28 +0000 2017,"@653638 We're here for you. Does this only happen with one album? Are you an Apple Music or iTunes Match member? Did you purchase this pre-release? If so, can you tell us when it was ordered?",2241915,2241916
1374593,AppleSupport,False,Sat Oct 28 01:06:31 +0000 2017,"@439956 We'd like to see how we can assist. What issue are you currently experiencing, and what happens when you try to reach us?",1374594,1374595
1343634,433374,True,Fri Oct 27 16:43:55 +0000 2017,@AppleSupport iOS 11.0.3 / iPhone 6 / zip 19083 - thank you,1343636,1343633
2321167,AppleSupport,False,Sun Nov 26 17:48:54 +0000 2017,"@672656 Definitely keep us in the loop, we're here for you.",,2321165
2280251,603899,True,Sun Nov 12 00:29:28 +0000 2017,"@AppleSupport They said I can update it fastest by connecting my phone to my computer. I haven't tried yet, but will let ya know if it doesn't work. Thanks",,2280250
449550,221541,True,Thu Nov 30 20:39:05 +0000 2017,@AppleSupport I would really appreciate a quick response.,449548,449551
1446430,AppleSupport,False,Thu Nov 02 16:13:00 +0000 2017,@186729 We'd love to help out. Do you know what version of the iOS is on the device?,1446431,1446432
1724844,AppleSupport,False,Tue Nov 07 04:38:00 +0000 2017,@521684 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,,1724845
235853,AppleSupport,False,Thu Oct 05 13:45:00 +0000 2017,@172180 We can help. What happens when you restart? Give that a try by following: https://t.co/OWRDHWSt4h,235854,235855
2001857,AppleSupport,False,Fri Nov 03 21:44:00 +0000 2017,@591941 We'd like to look into this with you. Which iOS version do you have installed? Let's meet up in DM to continue: https://t.co/GDrqU22YpT,,2001858
2320052,AppleSupport,False,Mon Nov 13 13:27:34 +0000 2017,@672406 We are here to help. Let's backup up your device then update to the newest version. If the issues still remain after that DM us and we can take a closer look at this. https://t.co/GDrqU22YpT,,2320053
1265779,AppleSupport,False,Thu Oct 26 12:41:00 +0000 2017,"@416396 Hi there. We are happy to help. To clarify, you got a new phone and it's asking you for a verification code for your Apple ID?",,1265780
2019985,AppleSupport,False,Sun Nov 05 02:06:00 +0000 2017,"@597346 Hey there! In the meantime, check out this workaround for a temporary fix: https://t.co/xU1AGHStV6 DM us any questions: https://t.co/GDrqU22YpT",,2019986
2870755,AppleSupport,False,Tue Nov 28 02:43:55 +0000 2017,"@797134 Thanks, does it happen with all videos, or just those on a particular website?","2870756,2870757",2870753
793956,AppleSupport,False,Thu Oct 12 13:58:00 +0000 2017,@309306 We'd be happy to look into what's going on. Which device are you using?,793957,793958
2594381,AppleSupport,False,Fri Nov 17 03:09:30 +0000 2017,"@357294 We'd like some details to help. Are you attempting to download on Wi-Fi, cellular or both? Also, let us know the iPhone model and iOS this happens on and we'll continue.",2594382,2594383
2869648,796889,True,Tue Nov 28 02:27:46 +0000 2017,@AppleSupport Really need you to respond to my DM please😴😴😴,,2869647
53571,128108,True,Wed Nov 01 20:19:24 +0000 2017,@AppleSupport The newest update,53573,53570
2079339,301700,True,Mon Oct 09 17:36:26 +0000 2017,@AppleSupport After upgrading to iOS 11 my iPhone 6s Plus is much slower can I downgrade to iOS 10 please?,2079338,
1447336,455852,True,Thu Nov 02 16:59:13 +0000 2017,@AppleSupport I can’t attach photos to my email. https://t.co/ahBvS9yI12,1447338,1447335
2520670,717963,True,Thu Nov 16 01:00:36 +0000 2017,@AppleSupport wyd? I can’t make phone calls or answer,2520669,
2675735,AppleSupport,False,Tue Oct 31 13:17:29 +0000 2017,"@572422 Let's see how we can help. Send us over a DM with more details, and we'll pick back up there. https://t.co/GDrqU22YpT",,2675736
431279,217541,True,Tue Oct 10 12:42:28 +0000 2017,@AppleSupport 3 days ago,431278,431280
2305122,668806,True,Mon Nov 13 04:51:50 +0000 2017,@AppleSupport Iphone ios 11.1.1 since update and battery problem,2305124,2305121
1784544,AppleSupport,False,Tue Nov 07 05:37:27 +0000 2017,"@536180 Thanks for reaching out. If you're on iOS 11.1, try this: https://t.co/xU1AGHStV6 Questions? Feel free to send us a DM. https://t.co/GDrqU22YpT",,1784545
1341764,AppleSupport,False,Fri Oct 27 15:49:26 +0000 2017,"@432962 Hey, let's meet in DM so that we can gather some details. We'll work with you to see what's going on. https://t.co/GDrqU22YpT",,1341765
2817211,AppleSupport,False,Mon Nov 27 03:57:51 +0000 2017,@785336 Let's work on a solution together. Please send us a DM with the country where you're located to get started. https://t.co/GDrqU22YpT,,2817212
2187751,327468,True,Thu Oct 19 06:17:59 +0000 2017,@115858 @AppleSupport #iOS11 is so buggy that I am feeling that there are less bugs in my house In Diwali than my #iPhone7. Plz Update 11.4 https://t.co/nTiF6r2ZiC,2187750,
588081,AppleSupport,False,Sun Dec 03 15:57:00 +0000 2017,@258970 We'd be happy to assist. Let us know which version of iOS you're running on this iPhone via DM. We'll go from there. https://t.co/GDrqU22YpT,,588082
1369599,438799,True,Sat Oct 28 02:22:53 +0000 2017,@AppleSupport I tried all day.  They just say they are busy and call back later!,1369602,1369598
2255365,AppleSupport,False,Sat Nov 11 00:18:28 +0000 2017,"@489692 Have you updated to iOS 11.1.1? If so, did you hear the sound again? Please let us know in DM. https://t.co/GDrqU22YpT",,2255366
448377,124345,True,Thu Nov 30 20:17:59 +0000 2017,You upgrade your @AppleSupport Mac to High Sierra and you get the constant 94% CPU issue.... loving it so far.... https://t.co/STtr2aRuJd,"448376,448378,448379",
145234,148915,True,Fri Nov 24 13:44:36 +0000 2017,@AppleSupport And this happens even when I’m on the low power mode.,145237,145233
2958698,468442,True,Wed Nov 29 20:13:05 +0000 2017,@AppleSupport I have restarted my phone and it is working now. Must be a bug?,2958701,2958697
2007302,AppleSupport,False,Sat Nov 04 13:51:00 +0000 2017,"@502711 We can help. Check out the workaround in this article: https://t.co/xXaXefaskH If you have any questions, meet us in DM. https://t.co/GDrqU2kzhr",,2007303
1195863,AppleSupport,False,Wed Oct 25 02:19:00 +0000 2017,"@400988 We want to help you. DM us, and we'll look into this. https://t.co/GDrqU2kzhr",,1195864
2087575,AppleSupport,False,Thu Oct 19 03:01:32 +0000 2017,@617290 We would be glad to help. Reach out to us in DM. https://t.co/GDrqU22YpT,,2087576
2578606,AppleSupport,False,Thu Nov 16 22:09:26 +0000 2017,@731051 Don't worry at all! You can redownload your past music purchases. Check out how in this article: https://t.co/I39AyN1o7J,,2578607
